Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,Flow Byts/s,Flow Pkts/s,Protocol,Flow Duration,Label
13,12,233.82385724775412,233.15299000698673,26.409327805464017,6,1002877,1
11,11,34.0,47.79403829308011,21.905600884328386,6,1004309,1
6,5,69.946672369349,69.7859100846238,12.799408324138161,6,1002303,1
7,6,84.05506770966917,83.87947531284408,13.975294471443595,6,1002098,1
9,8,120.0,119.69828870163126,16.957257566064428,6,1002520,1
11,11,34.0,47.65526645213463,21.84199712389504,6,1007233,1
11,11,34.0,47.785133446141145,21.901519496148026,6,1004496,1
11,11,34.0,47.821482322715504,21.918179397911278,6,1003733,1
112,111,2893.562953953465,2810.7062530144467,217.95105253372108,6,1029459,1
10,9,144.0,143.66416117326045,18.955687932582975,6,1002337,1
11,10,34.0,47.450551867350406,21.74816960586893,6,1011579,1
11,11,34.0,47.36936045287085,22.107758891885926,6,1013313,1
11,11,34.0,47.682300781578896,21.85438785822366,6,1006662,1
7,6,72.0,71.95877225265491,12.992556101173802,6,1000572,1
11,11,34.0,47.733884064147496,21.878030196067602,6,1005574,1
11,10,168.0,167.53588268540332,20.941985335675415,6,1002770,1
11,11,34.0,47.7956620339992,21.9063450989163,6,1004275,1
35,34,815.8740145494371,808.2359786440877,69.47429699204498,6,1009448,1
27,26,574.3706943727295,571.4300617831364,54.58333352990809,6,1005146,1
9,8,129.50138637237967,129.13508567607988,17.741472430775737,6,1002834,1
11,11,34.0,47.832300541044724,21.92313774797883,6,1003505,1
11,11,34.0,47.69854606954655,21.861833615208838,6,1006319,1
28,27,624.0,619.9023484832022,56.261867144291756,6,1006610,1
27,26,552.2895004277376,551.0046961160652,52.876704282388694,6,1002331,1
10,9,167.17699972054697,167.0171445801405,20.91140182816393,6,1000957,1
10,9,144.0,143.78081457249112,18.971079700537025,6,1001524,1
11,10,168.0,167.5879752144317,20.948496901803964,6,1002458,1
39,38,868.9488654364923,863.2677214040295,77.7420274057023,6,1006580,1
11,11,34.0,47.61599894805677,21.823999517859356,6,1008064,1
11,11,34.0,47.60267335012474,21.817891952140506,6,1008346,1
10,9,156.1113853427538,155.72574252460052,19.959846379502814,6,1002477,1
14,13,240.0,239.54564628420397,26.94888520697295,6,1001896,1
11,11,34.0,47.85275761780616,21.93251390816116,6,1003076,1
11,11,34.0,47.834811125537954,21.92428843253823,6,1003453,1
11,10,34.0,47.826883425598666,21.920654903399388,6,1003619,1
11,11,34.0,47.61361142811124,21.822905237884317,6,1008115,1
7,6,72.0,71.93606167210031,12.988455579684777,6,1000888,1
26,25,533.5201852507511,531.7718983775685,51.2913881872064,6,1003287,1
14,13,246.3953278900155,245.96837321424124,27.48522555072092,6,1001737,1
7,6,72.0,71.94932415274944,12.990850194246425,6,1000704,1
17,16,312.48772315580044,311.1784680857055,32.90220977731537,6,1004207,1
7,6,95.44453445974703,95.16332958996733,14.909653812561663,6,1002954,1
13,12,232.80977626595484,232.4019094431857,26.354556833129053,6,1001755,1
8,7,110.95588208986992,110.58003004893034,16.191302706124908,6,1003397,1
11,11,34.0,47.701753986009,21.86330391025413,6,1006252,1
11,11,34.0,47.59101476344362,21.81254843324499,6,1008593,1
13,12,222.34621989693295,222.1760645138805,25.50931197983894,6,1000766,1
26,25,548.9463428045954,548.2777384469681,52.68128103819441,6,1001220,1
11,11,34.0,47.83923286231244,21.926315061893206,6,1003360,1
42,41,954.851642063825,950.612822764214,82.6315039557386,6,1004459,1
12,12,93.63520388016832,104.51286332983358,24.748781289917066,6,1014553,1
11,11,34.0,47.86334499594995,21.93736645647706,6,1002855,1
11,11,34.0,47.84106933780614,21.92715677982782,6,1003322,1
25,24,504.0,503.1082408154969,48.91330119039553,6,1001772,1
11,10,34.0,47.1817248799125,21.624957236626567,6,1017343,1
10,9,152.18441023486088,151.62609260710175,19.60981850491576,6,1003683,1
10,9,144.0,143.87407331571887,18.983384673601797,6,1000875,1
7,6,76.2911951196011,76.02821731906866,13.311536963525132,6,1003461,1
25,24,506.04590636788896,504.9673059826227,49.06569027977144,6,1002135,1
14,13,249.34152517775158,248.11503529178094,27.641766787618963,6,1004950,1
11,11,34.0,47.663731861066665,21.845877102988883,6,1007055,1
8,7,98.91515450177106,98.75972435964867,15.218976147745298,6,1001574,1
7,6,72.0,71.91440040275059,12.9845445171633,6,1001190,1
11,11,34.0,47.43849640483047,21.7426441855473,6,1011836,1
17,16,322.8664351082736,321.9399443785828,33.80824459373533,6,1002877,1
11,11,34.0,47.85344817119862,21.93283041179937,6,1003062,1
11,11,34.0,47.59354000614132,21.813705836148106,6,1008540,1
12,11,198.17019072111066,197.77604052913225,23.467408269246086,6,1001993,1
34,33,736.8239766493352,730.7193845736208,67.83526733228248,6,1008357,1
11,11,34.0,47.687697772827015,21.85686147921238,6,1006548,1
11,11,34.0,47.65794744310949,21.843225911425183,6,1007177,1
11,10,168.0,167.3405544928675,20.91756931160844,6,1003940,1
11,11,34.0,47.8100569798959,21.999346490690062,6,1003972,1
11,11,34.0,47.82026185872703,21.91762001858322,6,1003758,1
11,11,34.0,47.539910315021835,21.789125561051673,6,1009677,1
9,8,52.12105570956348,59.234510522017416,17.645500376192466,6,1003551,1
11,11,34.0,47.769137895918405,21.894188202295936,6,1004832,1
11,11,34.0,47.539375511071576,21.78888044257447,6,1009689,1
28,27,594.6652897480994,592.1084985993504,56.312272409121185,6,1004318,1
33,32,698.1882232567489,695.9988611653753,64.97795353349312,6,1003145,1
11,10,190.98372654070184,190.56936485650343,22.865592318088083,6,1002174,1
11,11,34.0,48.14642148885489,22.947953934002207,6,1004187,1
11,11,34.0,47.72387713853413,21.87344368849481,6,1005785,1
8,7,96.0,95.93042235644054,14.989128493193839,6,1000725,1
11,11,34.0,47.68471665326156,21.85549513274488,6,1006611,1
37,36,838.3766579273888,834.8321734933841,74.54820897779794,6,1004245,1
11,10,182.8330482989697,182.46106106568723,22.190841656560742,6,1002039,1
11,11,34.0,47.05680594641974,21.567702725442377,6,1020043,1
11,11,34.0,47.73076246365971,21.876599462510704,6,1005640,1
11,11,34.0,47.715501144004435,21.869604691002035,6,1005962,1
11,11,34.0,47.77174065826547,21.895381135038342,6,1004778,1
7,6,72.0,71.89030741358522,12.980194394119552,6,1001525,1
11,11,34.0,47.716725254446075,21.87016574162112,6,1005936,1
9,8,120.0,119.81414259896722,16.97367020152036,6,1001551,1
6,5,48.0,47.97559865770843,10.99440802572485,6,1000508,1
11,11,34.0,47.7399088631873,21.880791562294185,6,1005448,1
11,11,34.0,47.78145945602616,21.899835584011992,6,1004573,1
26,25,528.0,526.84460251782,50.88839910683489,6,1002193,1
7,6,72.0,71.9122485787414,12.984155993383864,6,1001220,1
11,11,34.0,47.553325480369104,21.795274178502506,6,1009393,1
11,11,34.0,47.84827803635697,21.930460766663614,6,1003170,1
26,25,539.7307053175119,538.534890284548,51.86240057416097,6,1002220,1
11,11,34.0,47.66826775325211,21.84795605357388,6,1006959,1
11,11,34.0,47.75182904466099,21.88625497880295,6,1005197,1
7,6,84.41986580682928,84.32124465042675,14.018593328290287,6,1001169,1
9,8,120.0,119.89064400569434,16.984507900806697,6,1000912,1
8,7,96.0,95.92469521021204,14.98823362659563,6,1000785,1
11,11,34.0,47.713211384136436,21.8685552177292,6,1006010,1
8,7,111.19949218647865,110.91696601775533,16.225306320827126,6,1002545,1
25,24,515.0997650497343,512.9505146148689,48.79559171737837,6,1004189,1
47,46,1873.9392508541373,1835.3787425104433,91.97432787276192,6,1020867,1
52,51,1193.4517928541266,1183.1857564550037,103.55581858998912,6,1008673,1
33,32,718.2547013503879,716.0392872002685,66.64834877175143,6,1003094,1
11,10,34.0,47.81279497192265,21.914197695464544,6,1003915,1
8,7,102.06164541930448,101.93598861627393,15.486047110570258,6,1001232,1
8,11,15.269296118088313,28.67222170444192,19.587951486600836,6,1020659,1
11,11,34.0,47.66971441012482,21.848619104640544,6,1006928,1
9,8,120.0,119.89599182476584,16.985265508508494,6,1000867,1
11,11,34.0,47.708246094295674,21.86627945988552,6,1006115,1
11,11,34.0,47.72217056499471,21.872661508955908,6,1005821,1
14,13,263.7689810245113,263.28356453604624,28.927415085801744,6,1001843,1
11,11,34.0,47.73617727967923,21.879081253186317,6,1005526,1
8,7,96.0,95.93170905671538,14.98932954011178,6,1000711,1
11,11,34.0,47.846663091308734,21.9297205835165,6,1003204,1
11,11,34.0,47.823962524912815,21.91931615725171,6,1003680,1
11,11,34.0,47.79161640933164,21.904490854277,6,1004360,1
11,11,34.0,47.80318422247507,21.909792768634404,6,1004117,1
6,5,71.62649888979081,71.59592444333191,12.963338877324915,6,1000427,1
11,11,34.0,47.794240747497916,21.905693675936547,6,1004305,1
63,62,1534.953342326669,1505.4635792759186,124.21937252671093,6,1019569,1
12,11,196.81840149742405,196.28405973136182,23.33799592796269,6,1002722,1
11,11,34.0,46.90639313395575,21.498763519729717,6,1023314,1
13,12,229.43693528288816,229.05019997752456,26.075712179706052,6,1001689,1
11,11,34.0,47.75496339436444,21.88769155575037,6,1005131,1
11,11,34.0,47.80714726388275,21.911609162612923,6,1004033,1
11,11,34.0,47.636610003329096,21.83344625152584,6,1007628,1
11,11,34.0,47.70488424543072,21.864738612489074,6,1006186,1
30,29,664.2875864923888,662.0946454390856,59.445920722326704,6,1003311,1
9,8,142.43520559905238,142.34363954429864,18.857469575259515,6,1000643,1
25,24,520.621619218852,518.5621620205355,50.18582532236283,6,1003971,1
11,10,168.0,167.52742263442357,20.940927829302947,6,1002820,1
11,11,34.0,47.074572942572054,21.575845932012186,6,1019658,1
9,8,123.17323093457367,123.04093398468736,17.24589187882052,6,1001075,1
10,9,144.0,143.623079876653,18.950267483725046,6,1002624,1
19,18,380.5845477176361,379.9166761295418,38.64743813723186,6,1001758,1
10,9,144.0,143.6902527996726,18.959130577734577,6,1002155,1
11,11,34.0,47.74918361662124,21.885042490951403,6,1005252,1
11,10,34.0,47.58273556568337,21.808753800938213,6,1008769,1
11,11,34.0,47.538678627096566,21.78856103741926,6,1009704,1
33,32,733.4217119217968,728.6491188923018,64.73393965764761,6,1006548,1
34,33,742.4498420760578,737.9066165829681,68.44936382751057,6,1006159,1
6,5,60.54028678890174,60.40191420279993,12.017495520462266,6,1002290,1
27,26,575.4813859842686,571.9566802997642,54.62020330784767,6,1006159,1
12,11,203.75836207787665,203.44068231950743,23.94247156037425,6,1001562,1
11,11,34.0,47.574005334040216,21.804752444768432,6,1008954,1
10,9,161.81623144821228,161.25304370888722,20.41337476062617,6,1003494,1
12,11,207.21021165279325,206.42549188875708,24.175641536224123,6,1003797,1
11,11,34.0,47.83688880260524,21.925240701194063,6,1003409,1
11,11,34.0,47.54000062626514,21.789166953704854,6,1009676,1
7,6,72.0,71.91216058348995,12.984140105352353,6,1001221,1
36,35,790.7436459516489,786.2001392960237,72.47648076488208,6,1005775,1
11,11,34.0,47.6281780187281,21.829581591917044,6,1007806,1
12,11,192.0,191.00480780668727,22.880784268509412,6,1005210,1
11,11,34.0,47.76902993069609,21.89413871823571,6,1004835,1
7,6,72.0,71.95458939022832,12.991800862124556,6,1000631,1
14,13,247.81361864475366,247.39666513458968,27.604615066292933,6,1001684,1
13,12,225.7105411907247,225.48130271244375,25.782993599631304,6,1001017,1
11,11,34.0,47.84257096760204,21.927845026817604,6,1003290,1
11,11,34.0,47.787530097327526,21.90261796127512,6,1004446,1
11,11,34.0,47.84224931281975,21.927697601709053,6,1003297,1
31,30,649.0172278189369,644.8325430882132,60.60669107261246,6,1006489,1
31,30,706.919562761715,702.3571889937157,62.41454411764048,6,1006496,1
8,7,41.34131139968437,47.41912533185068,16.035814091067717,6,1012249,1
11,11,34.0,47.853546440877366,21.932875452068792,6,1003060,1
14,13,240.0,239.23447871941246,26.913878855933905,6,1003199,1
11,11,34.0,47.522977063987106,21.781364487660756,6,1010037,1
11,11,34.0,47.763181903095116,21.89145837225193,6,1004958,1
12,12,143.31940080904516,148.5143263253467,24.426895461881752,6,1009273,1
16,15,288.0,286.95480199612314,30.88749604819381,6,1003642,1
11,11,34.0,47.59510570001743,21.81442344584132,6,1008507,1
11,10,182.13788232734788,181.90515822673638,22.149812353550516,6,1001280,1
19,18,372.92600126050087,371.84978353576275,37.96728028163988,6,1002894,1
8,7,96.0,95.93706614258285,14.990166584778573,6,1000655,1
8,7,96.0,95.81300992908007,14.970782801418762,6,1001951,1
35,34,1328.0118936914942,1316.9039855791164,69.7238676368143,6,1008437,1
37,36,795.5405720202564,791.8260017027608,72.65915476673527,6,1004691,1
8,7,117.68278851365412,117.28293683590871,16.749795231201276,6,1003409,1
26,25,528.0,525.9779782715661,50.80469108304901,6,1003844,1
16,15,301.8514541143953,301.0164390103838,32.06534744637822,6,1002772,1
11,11,34.0,47.42992457690877,21.73871543108318,6,1012019,1
11,11,34.0,47.65793629442399,21.843220801610993,6,1007177,1
11,11,34.0,47.62505745813198,21.828151334977157,6,1007872,1
6,5,48.0,47.97039074932186,10.993214546719594,6,1000617,1
6,5,69.9419747781335,69.87510430331521,12.816232763423194,6,1000957,1
11,11,34.0,47.6273631304067,21.8292081014364,6,1007824,1
7,6,72.0,71.94008868334643,12.989182678937551,6,1000832,1
32,30,744.6812725915956,740.5130170400108,61.80820861665508,6,1005628,1
7,6,72.0,71.91310526220482,12.984310672342538,6,1001208,1
6,5,53.87614921942849,53.81676775814858,11.477009026351434,6,1001104,1
21,20,414.80271264530404,412.5528457969757,41.34143579879902,6,1005453,1
11,11,34.0,46.57612743490696,21.347391740999022,6,1030571,1
11,11,34.0,47.55327724738778,21.795252071719403,6,1009394,1
11,11,34.0,47.67022448460188,21.996719271161346,6,1006917,1
11,11,34.0,47.73102144540213,21.876718162475978,6,1005635,1
36,35,771.6501451455239,768.8996260519632,71.05002220714772,6,1003576,1
11,11,34.0,47.72506910148442,21.873990004847027,6,1005760,1
11,11,34.0,47.69495885897242,21.86018947702903,6,1006395,1
11,11,34.0,47.66640348261904,21.847101596200392,6,1006998,1
11,11,34.0,47.81028043051083,21.913045197317466,6,1003968,1
16,15,288.0,286.9556845012522,30.88759104006534,6,1003639,1
11,11,34.0,47.72878571762617,21.875693453911996,6,1005682,1
11,11,34.0,47.77356852836829,21.896218908835465,6,1004739,1
15,14,285.5338398045994,284.88526029659886,30.724541736358425,6,1002276,1
6,5,48.0,47.96729321729241,10.992504695629508,6,1000681,1
40,39,984.0,976.3991650591718,78.62313519096807,6,1007784,1
7,6,72.0,71.93941284565274,12.9890606526873,6,1000842,1
11,11,34.0,47.68350262059547,21.854938701106256,6,1006637,1
11,11,34.0,47.86278535453637,21.9371099541625,6,1002866,1
8,7,96.0,95.90757174248307,14.985558084762982,6,1000963,1
11,11,34.0,47.83762916842789,21.92558003552945,6,1003394,1
15,14,281.20925836710404,280.62735560449903,30.371125420702167,6,1002073,1
11,10,180.56218673049273,179.89746559511875,21.96568568559944,6,1003695,1
11,11,34.0,47.55334314478457,21.79528227469293,6,1009392,1
8,7,96.0,95.8701754009113,14.979714906392388,6,1001354,1
11,11,34.0,47.79438571857249,21.905760121012396,6,1004302,1
9,8,120.0,119.93060069822907,16.99016843224912,6,1000578,1
11,11,34.0,47.54487478271793,21.79140094207905,6,1009572,1
11,11,34.0,47.70622175685649,21.865351638559225,6,1006158,1
17,16,316.0447560804774,315.7120345009494,33.30197508365183,6,1001052,1
11,11,34.0,47.69879184643619,21.861946262949917,6,1006314,1
10,9,153.1870633954884,152.91025771750435,19.729886312415957,6,1001808,1
48,46,1405.7727731880814,1396.0192660029732,94.32217029929666,6,1006965,1
11,11,34.0,47.7622671523144,21.891039111477433,6,1004977,1
50,49,1126.4237812406645,1119.721510887316,100.26845556510996,6,1005988,1
9,8,120.75140519488697,120.24111983987109,16.9905117371649,6,1004243,1
11,11,34.0,47.4877311109005,21.76521009249606,6,1010787,1
11,11,34.0,47.75142852977743,21.88607140948132,6,1005205,1
35,34,788.1155847900212,778.634651700306,69.31739781383098,6,1012180,1
11,11,34.0,47.058295323268965,21.568385356498272,6,1020011,1
25,24,512.7589725040374,509.76597164747216,49.43963354404342,6,1005872,1
16,15,298.8619239757036,298.38783477143284,31.854544235717317,6,1001589,1
11,11,34.0,47.58166772043478,21.808264371865942,6,1008791,1
29,28,624.4431187943908,618.5426327889303,56.47940742576524,6,1009548,1
11,11,34.0,47.613477189036026,21.82284371164151,6,1008117,1
10,9,144.0,143.76783030997794,18.969366499233203,6,1001614,1
7,6,72.0,71.95876214841712,12.992554276797536,6,1000573,1
11,11,34.0,47.80415832326414,21.910239231496064,6,1004096,1
11,11,34.0,47.358408181616554,21.705937083240922,6,1013547,1
13,12,236.13718003390457,235.35696006910155,26.58995648639177,6,1003314,1
11,11,34.0,47.78483145791496,21.901381084877688,6,1004502,1
13,12,231.477373928873,230.264393349585,26.152001002354098,6,1005270,1
11,11,34.0,47.84015896222392,21.926739524352627,6,1003341,1
16,15,288.0,287.3096917068561,30.925695982335206,6,1002402,1
11,11,34.0,47.81025632571803,21.913034149287434,6,1003968,1
11,11,34.0,47.84329723482951,21.928177899296855,6,1003275,1
7,7,63.04552650198597,66.12401944902338,15.070536116843124,6,1003335,1
11,11,34.0,47.724029459171355,21.8735135021202,6,1005782,1
7,6,72.0,71.8609152169771,12.974887469731977,6,1001935,1
8,7,82.7902458369128,85.42626292368814,16.424739415097452,6,1004060,1
7,6,72.0,71.94974613333628,12.990926385185718,6,1000698,1
6,5,48.0,47.90618500752071,10.978500730890163,6,1001958,1
8,7,96.0,95.87739992552034,14.980843738362553,6,1001278,1
7,6,78.87702334958294,78.73154565986943,13.548045105363267,6,1001848,1
11,11,34.0,47.799482751965726,21.908096261317628,6,1004194,1
30,29,624.0,621.5496447314403,58.76831576787656,6,1003942,1
10,9,145.09513530652234,144.93887588296678,19.070701145289696,6,1001078,1
21,20,409.8882487896765,407.18884992115625,40.8863086653275,6,1006628,1
22,21,433.21229869960155,426.9720161506776,43.05274821488988,6,1016376,1
12,11,207.3522926954025,207.11252180771248,24.2512714065527,6,1001159,1
26,25,528.0,526.7054456757921,50.87495782095719,6,1002457,1
7,6,72.0,71.94401627538889,12.989891827500774,6,1000778,1
7,6,72.0,71.91384466753607,12.984444176082903,6,1001198,1
11,11,34.0,47.72337714320818,21.873214523970415,6,1005796,1
11,11,34.0,47.558652636067876,21.797715791531104,6,1009280,1
9,8,143.01076689715921,142.8451648874984,18.89565754200163,6,1001159,1
11,11,34.0,47.785542245453755,21.901706862499633,6,1004487,1
15,14,286.8344003265769,286.12567507825196,30.826510914460563,6,1002476,1
9,8,39.54782595450817,47.76829847786903,17.55588830543511,6,1004850,1
11,10,28.41150414982299,41.57042260704628,20.976494082320432,6,1020252,1
23,22,478.1990098442302,475.01716361018185,46.53823997435052,6,1006690,1
11,10,34.0,47.812241470141096,21.913944007148004,6,1003926,1
11,11,34.0,47.74270612865032,21.882073642298067,6,1005389,1
11,11,34.0,47.808347670731344,21.9121593490852,6,1004008,1
9,9,38.65901391561329,47.41683712575173,18.11662790730569,6,1012298,1
11,11,34.0,47.83559398198373,21.92464724174254,6,1003436,1
7,6,89.11725612185052,88.97019597621436,14.402635147223862,6,1001652,1
11,10,168.0,167.58703540541876,20.94837942567735,6,1002464,1
6,5,50.135150091972434,49.89933747080439,11.125355890930997,6,1004725,1
9,8,91.42884147433547,94.85459752220359,18.42308515175489,6,1012919,1
11,11,34.0,47.81584657121732,21.915596345141275,6,1003851,1
20,19,400.4367213223386,397.9178405580264,40.11578677493404,6,1006330,1
12,11,194.8051342398054,194.30883001980854,23.174570136695593,6,1002553,1
8,7,106.1509953122394,106.06317500333662,15.832806712062363,6,1000828,1
25,24,504.0,501.4942587646334,48.75638626878379,6,1004996,1
11,11,34.0,47.71406173023209,21.86894495968971,6,1005992,1
7,6,72.0,71.906052981032,12.983037343797443,6,1001306,1
9,8,130.93962829844878,130.77733295778077,17.889436081083403,6,1001240,1
7,6,72.0,71.86945083997992,12.976428623885262,6,1001816,1
15,14,264.0,263.67226164989825,28.963998438814585,6,1001242,1
12,11,203.44723066493307,202.7788205618992,23.875216177506136,6,1003299,1
11,11,34.0,47.83097606057996,21.92253069443248,6,1003533,1
11,11,34.0,47.59652513660941,21.815074020945975,6,1008476,1
11,11,34.0,47.540109532434805,21.78921686903262,6,1009673,1
11,11,34.0,47.827881864609814,21.9211125212795,6,1003598,1
11,11,34.0,47.50102096707837,21.771301276577585,6,1010504,1
7,6,95.91413892959925,95.63954367396659,14.949921136734691,6,1002871,1
11,11,34.0,47.803025978409714,21.909720240104452,6,1004120,1
37,36,815.7914847463637,813.0485217317325,74.72617748205512,6,1003373,1
8,7,111.48767000010281,111.20437328697994,16.249254334182098,6,1002546,1
32,31,709.9827089351869,705.0778062301557,62.89291191588031,6,1006956,1
7,6,72.0,71.94551760283231,12.990162900511388,6,1000757,1
6,5,50.09517575142935,49.98097493196866,11.14912962311559,6,1002284,1
6,5,48.0,47.95410385586638,10.989482133636045,6,1000957,1
16,15,302.6551677508464,301.41374226289633,30.872803024423646,6,1004120,1
11,10,168.0,167.7908949523564,20.973861869044548,6,1001246,1
11,11,34.0,47.814411357799194,21.914938538991297,6,1003881,1
11,11,34.0,47.62414947728205,21.827735177087604,6,1007892,1
34,33,721.9280847976677,716.3710878130425,66.64371167971838,6,1007756,1
13,12,234.9639932854431,234.20315401963032,26.494259904590105,6,1003249,1
11,11,34.0,47.44430571705075,21.745306786981597,6,1011712,1
20,19,393.5752740192728,391.0611391141964,39.54369855223456,6,1006431,1
11,11,34.0,47.66025495882831,21.844283522796303,6,1007128,1
7,6,82.13949001347385,81.9881731818372,13.819444952948333,6,1001846,1
54,53,1217.2630468365614,1209.024876047205,107.7047134813332,6,1006811,1
11,11,34.0,47.83468707014302,21.924231573815554,6,1003455,1
21,20,429.1379748294111,428.3804440963243,42.68601419913543,6,1001768,1
7,6,72.0,71.89144839066671,12.98040040387038,6,1001509,1
8,7,96.0,95.85769020283243,14.977764094192565,6,1001484,1
11,11,34.0,47.816697831262296,21.91598650599522,6,1003833,1
11,11,34.0,47.67454119890189,21.850831382830037,6,1006826,1
11,11,34.0,47.6412883256651,22.219260197442587,6,1007529,1
11,10,34.0,47.70932841140001,21.866775521891668,6,1006092,1
11,11,34.0,47.831886956102885,21.922948188213823,6,1003514,1
8,7,96.0,95.73385030548906,14.958414110232665,6,1002780,1
44,43,972.7295025830853,966.3690855177888,87.19298697779074,6,1006581,1
26,25,550.0098767727715,545.9330989845255,52.27794373201749,6,1007468,1
9,8,120.0,119.8156013129183,16.973876852663427,6,1001539,1
107,106,2645.827703911272,2583.5501630732138,209.7460728554029,6,1024088,1
11,11,34.0,47.773587267879286,21.896227497778003,6,1004739,1
6,5,62.34131667735378,62.19881481355165,12.167235669318233,6,1002290,1
11,10,168.0,167.58776368620323,20.948470460775408,6,1002459,1
15,14,264.75567463480326,264.19598636303635,29.001533467917053,6,1002118,1
84,83,1963.4808433174662,1941.6204176853776,166.74594171642184,6,1011277,1
8,7,96.0,95.82356591110678,14.972432173610434,6,1001841,1
14,13,263.4016541423692,263.16560654951064,28.924194188085064,6,1000896,1
6,5,41.92671221068821,50.98681355554238,11.2420814681758,6,1000975,1
12,11,197.45159392251185,196.4690521924972,23.33758821488004,6,1005001,1
6,5,48.0,47.952397135435724,10.98909101020402,6,1000992,1
11,11,34.0,47.82315074594472,21.918944091891333,6,1003697,1
11,11,34.0,47.803176334967645,21.909789153526837,6,1004117,1
18,17,350.3399825015439,349.4796625092418,36.10611489331657,6,1002461,1
25,24,524.6712583731055,520.3992642583561,50.30964181939347,6,1008204,1
26,25,528.0,525.3100505561398,50.74017533780896,6,1005120,1
11,11,34.0,47.785311929981,21.901601301241293,6,1004492,1
25,24,600.0,596.8699896195864,49.97779711045063,6,1005244,1
12,11,206.94302465668608,206.69239010860767,24.2158925113509,6,1001211,1
11,11,34.0,46.457097614405555,21.29283640660255,6,1033211,1
8,7,96.0,95.87886863608585,14.981073224388416,6,1001263,1
11,11,34.0,47.65696127601925,21.842773918175496,6,1007198,1
13,12,222.20358594415222,221.67886757449804,25.45670534383113,6,1002367,1
11,11,34.0,47.864228631406135,21.937771456061142,6,1002836,1
11,11,34.0,47.75214711235193,21.886400759827964,6,1005190,1
11,11,34.0,47.666304331471366,21.847056151924374,6,1007000,1
11,11,34.0,47.77867396818326,21.898558902083995,6,1004632,1
11,11,34.0,47.79576952387661,21.90639436511011,6,1004272,1
11,11,34.0,47.717001931846006,21.870292552096085,6,1005930,1
11,11,34.0,47.47407319321678,21.75895021355769,6,1011078,1
11,10,168.0,167.88984930521232,20.98623116315154,6,1000656,1
20,19,384.0,381.5750795097558,38.753719012709574,6,1006355,1
27,26,636.0474955808935,630.5418326108094,53.78331562084201,6,1008734,1
13,12,237.88320488573703,236.8406854991925,26.706049938230276,6,1004401,1
15,14,266.6367189299685,265.4432121507068,29.0888920421021,6,1004502,1
11,11,34.0,47.84407964920127,21.928536505883912,6,1003258,1
34,33,792.0,788.3100881596991,67.47146921733093,6,1004680,1
11,11,34.0,47.82830716131009,21.92130744893379,6,1003589,1
14,13,257.61602669534744,256.9146037295627,28.390490487199468,6,1002730,1
9,8,120.0,119.89842060701731,16.98560958599412,6,1000847,1
11,11,34.0,47.68954506769079,21.85770815602494,6,1006509,1
6,5,52.90891389068479,52.78930096149119,11.38325345266152,6,1002270,1
44,43,996.0900893415538,983.137920183015,86.96117224217974,6,1013169,1
10,9,147.47787206625515,147.23498857464335,19.258057072694037,6,1001649,1
11,11,34.0,47.84368199867713,21.928354249393685,6,1003267,1
10,9,144.0,143.71864132179692,18.962876285514877,6,1001957,1
11,11,34.0,47.41513355575575,21.731936213054716,6,1012335,1
11,11,34.0,47.509996528325416,21.77541507548248,6,1010313,1
11,11,34.0,47.8493845335539,21.930967911212207,6,1003147,1
11,11,34.0,47.80413282246075,21.910227543627844,6,1004097,1
11,11,34.0,47.68533920719671,21.85578046996516,6,1006598,1
24,23,500.6828649425854,498.12346278081236,48.47450906213786,6,1005137,1
42,41,948.1923551965798,943.9707430432422,82.63038556772797,6,1004473,1
13,12,227.93137113005284,227.39451241009624,25.93305064867127,6,1002361,1
11,11,34.0,47.804164566215185,21.910242092848627,6,1004096,1
11,11,34.0,47.61578546473073,22.290669522193802,6,1008069,1
11,11,34.0,47.76328758374704,21.891506809217393,6,1004955,1
11,11,34.0,47.737777226527776,21.879814562158565,6,1005492,1
30,29,639.9647082436073,635.6550624370283,59.92413800054164,6,1006776,1
6,5,48.0,47.97006668775891,10.993140282611416,6,1000623,1
10,11,33.42332672702253,46.398853002141706,20.96053534906733,6,1022080,1
8,7,96.0,95.9280790563978,14.988762352562153,6,1000749,1
9,9,38.01514020863956,47.859190855330276,18.789988602211558,6,1002942,1
11,11,34.0,47.59773032978998,21.815626401153743,6,1008451,1
11,11,34.0,47.843294488724716,21.928176640665495,6,1003275,1
11,11,34.0,47.66259777666095,21.84535731430293,6,1007078,1
18,17,336.0,334.9659789063874,34.89228946941536,6,1003086,1
12,12,158.54656783088024,161.81587287218457,24.679064831952463,6,1013920,1
20,19,403.6270963435061,401.42927108431945,40.41432294384131,6,1005475,1
25,24,507.25636610648263,505.7872890182796,49.128658190568,6,1002905,1
18,17,341.03646040872803,338.24784010734885,35.130068375143466,6,1008246,1
11,11,34.0,47.71032795718674,21.86723364704393,6,1006071,1
11,11,34.0,47.73004150863734,21.876269024792116,6,1005655,1
8,7,96.0,95.77300415267598,14.96453189885562,6,1002370,1
11,11,34.0,47.65297747973635,21.84094801154583,6,1007282,1
11,11,34.0,47.4137537737927,21.73130381298832,6,1012364,1
7,6,72.0,71.9586141825941,12.992527560746158,6,1000575,1
11,11,34.0,47.81459351477487,21.91502202760515,6,1003877,1
